req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,manufacturer_name,post_id_manuf,predBidProb
0,1,urgent,0,1,1,[1-4),[10-30),,Zahavi steel ltd.,788,0.6803791813661333
0,1,urgent,0,1,1,[1-4),[10-30),,P.D.R ELECTRONICS,2184,0.2544641096890939
0,1,urgent,0,1,1,[1-4),[10-30),,M.ash presicion mechanics,770,0.20362961149469677
0,1,urgent,0,1,1,[1-4),[10-30),,Aloni engineering,4753,0.19372790344767016
0,1,urgent,0,1,1,[1-4),[10-30),,Hongding Photoelectric Technology,5314,0.1051183599967879
0,1,urgent,0,1,1,[1-4),[1-10),,Zahavi steel ltd.,788,0.7893268798947364
0,1,urgent,0,1,1,[1-4),[1-10),,M.ash presicion mechanics,770,0.2689167174300917
0,1,urgent,0,1,1,[1-4),[1-10),,Aloni engineering,4753,0.22678432863432307
0,1,urgent,0,1,1,[1-4),[1-10),,P.D.R ELECTRONICS,2184,0.1727750456914188
0,1,urgent,0,1,1,[1-4),[1-10),,Metalif Inc.,15228,0.11535446067124847
0,1,urgent,0,1,1,[1-4),[30-100),,Zahavi steel ltd.,788,0.7241832655820344
0,1,urgent,0,1,1,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.281745735643631
0,1,urgent,0,1,1,[1-4),[30-100),,M.ash presicion mechanics,770,0.2178453799789209
0,1,urgent,0,1,1,[1-4),[30-100),,Aloni engineering,4753,0.16168912637081512
0,1,urgent,0,1,1,[1-4),[30-100),,GS ELECTRONIC PACKAGING,7490,0.13147558431679948
0,1,urgent,0,1,1,[1-4),>=200,,Zahavi steel ltd.,788,0.5791393552716853
0,1,urgent,0,1,1,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.46909460847362844
0,1,urgent,0,1,1,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.23627784232378204
0,1,urgent,0,1,1,[1-4),>=200,,Metalif Inc.,15228,0.2133275532348025
0,1,urgent,0,1,1,[1-4),>=200,,GS ELECTRONIC PACKAGING,7490,0.21163435374720888
0,1,urgent,0,1,1,[1-4),[100-200),,Zahavi steel ltd.,788,0.8038144852722482
0,1,urgent,0,1,1,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.285092214461053
0,1,urgent,0,1,1,[1-4),[100-200),,GS ELECTRONIC PACKAGING,7490,0.18131251214641933
0,1,urgent,0,1,1,[1-4),[100-200),,Aloni engineering,4753,0.15102748880141892
0,1,urgent,0,1,1,[1-4),[100-200),,FGM TEKNİK,15212,0.11883065091087178
0,1,urgent,0,1,1,>=20,[10-30),,M.ash presicion mechanics,770,0.5220011388602434
0,1,urgent,0,1,1,>=20,[10-30),,Zahavi steel ltd.,788,0.4841455779318987
0,1,urgent,0,1,1,>=20,[10-30),,Aloni engineering,4753,0.42258413046856774
0,1,urgent,0,1,1,>=20,[10-30),,P.D.R ELECTRONICS,2184,0.2507155613922843
0,1,urgent,0,1,1,>=20,[10-30),,YAAF,5011,0.11960686454782876
0,1,urgent,0,1,1,>=20,[1-10),,Zahavi steel ltd.,788,0.6229101799753334
0,1,urgent,0,1,1,>=20,[1-10),,M.ash presicion mechanics,770,0.6110427405800388
0,1,urgent,0,1,1,>=20,[1-10),,Aloni engineering,4753,0.4718383153060681
0,1,urgent,0,1,1,>=20,[1-10),,P.D.R ELECTRONICS,2184,0.16995554484084016
0,1,urgent,0,1,1,>=20,[1-10),,Metalif Inc.,15228,0.15890288573174402
0,1,urgent,0,1,1,>=20,[30-100),,M.ash presicion mechanics,770,0.5432804632146567
0,1,urgent,0,1,1,>=20,[30-100),,Zahavi steel ltd.,788,0.5365233265871503
0,1,urgent,0,1,1,>=20,[30-100),,Aloni engineering,4753,0.37006895132165535
0,1,urgent,0,1,1,>=20,[30-100),,P.D.R ELECTRONICS,2184,0.27774501932537127
0,1,urgent,0,1,1,>=20,[30-100),,Metalif Inc.,15228,0.11553953504138936
0,1,urgent,0,1,1,>=20,>=200,,P.D.R ELECTRONICS,2184,0.46415273846271
0,1,urgent,0,1,1,>=20,>=200,,Zahavi steel ltd.,788,0.37760823380520486
0,1,urgent,0,1,1,>=20,>=200,,M.ash presicion mechanics,770,0.3196211340944785
0,1,urgent,0,1,1,>=20,>=200,,Aloni engineering,4753,0.28998963914767395
0,1,urgent,0,1,1,>=20,>=200,,Metalif Inc.,15228,0.2820694200197241
0,1,urgent,0,1,1,>=20,[100-200),,Zahavi steel ltd.,788,0.643675737707333
0,1,urgent,0,1,1,>=20,[100-200),,Aloni engineering,4753,0.3514270169250271
0,1,urgent,0,1,1,>=20,[100-200),,M.ash presicion mechanics,770,0.3104268141329581
0,1,urgent,0,1,1,>=20,[100-200),,P.D.R ELECTRONICS,2184,0.2810625738884225
0,1,urgent,0,1,1,>=20,[100-200),,GS ELECTRONIC PACKAGING,7490,0.13859901110240086
0,1,urgent,0,1,1,[11-20),[10-30),,Zahavi steel ltd.,788,0.5618988720308784
0,1,urgent,0,1,1,[11-20),[10-30),,M.ash presicion mechanics,770,0.407187238105254
0,1,urgent,0,1,1,[11-20),[10-30),,P.D.R ELECTRONICS,2184,0.29564302052572505
0,1,urgent,0,1,1,[11-20),[10-30),,Aloni engineering,4753,0.23920453603750544
0,1,urgent,0,1,1,[11-20),[10-30),,YAAF,5011,0.20294227006248916
0,1,urgent,0,1,1,[11-20),[1-10),,Zahavi steel ltd.,788,0.6930101591235424
0,1,urgent,0,1,1,[11-20),[1-10),,M.ash presicion mechanics,770,0.4970076723518921
0,1,urgent,0,1,1,[11-20),[1-10),,Aloni engineering,4753,0.27735146639740726
0,1,urgent,0,1,1,[11-20),[1-10),,P.D.R ELECTRONICS,2184,0.20435810219992362
0,1,urgent,0,1,1,[11-20),[1-10),,YAAF,5011,0.1845106251986208
0,1,urgent,0,1,1,[11-20),[30-100),,Zahavi steel ltd.,788,0.6126974436186858
0,1,urgent,0,1,1,[11-20),[30-100),,M.ash presicion mechanics,770,0.42797676573751453
0,1,urgent,0,1,1,[11-20),[30-100),,P.D.R ELECTRONICS,2184,0.325412511780725
0,1,urgent,0,1,1,[11-20),[30-100),,Aloni engineering,4753,0.20152465031405262
0,1,urgent,0,1,1,[11-20),[30-100),,GS ELECTRONIC PACKAGING,7490,0.16852935254139131
0,1,urgent,0,1,1,[11-20),>=200,,P.D.R ELECTRONICS,2184,0.5207459632569776
0,1,urgent,0,1,1,[11-20),>=200,,Zahavi steel ltd.,788,0.45328627599047083
0,1,urgent,0,1,1,[11-20),>=200,,GS ELECTRONIC PACKAGING,7490,0.2644019242944981
0,1,urgent,0,1,1,[11-20),>=200,,M.ash presicion mechanics,770,0.22808072454112321
0,1,urgent,0,1,1,[11-20),>=200,,Metalif Inc.,15228,0.19215064670849522
0,1,urgent,0,1,1,[11-20),[100-200),,Zahavi steel ltd.,788,0.7117020781103452
0,1,urgent,0,1,1,[11-20),[100-200),,P.D.R ELECTRONICS,2184,0.329040046262338
0,1,urgent,0,1,1,[11-20),[100-200),,GS ELECTRONIC PACKAGING,7490,0.2287131361140224
0,1,urgent,0,1,1,[11-20),[100-200),,M.ash presicion mechanics,770,0.2206656389546382
0,1,urgent,0,1,1,[11-20),[100-200),,Aloni engineering,4753,0.18882795720131978
0,0,quick,1,0,0,[4-11),[10-30),,Hongding Photoelectric Technology,5314,0.4023197282285316
0,0,quick,1,0,0,[4-11),[10-30),,Zahavi steel ltd.,788,0.15998813165465886
0,0,quick,1,0,0,[4-11),[10-30),,Shenzhen KG Model Co. Ltd,36004,0.13430974336021725
0,0,quick,1,0,0,[4-11),[10-30),,P.D.R ELECTRONICS,2184,0.11010408383147192
0,0,quick,1,0,0,[4-11),[10-30),,R.Benes Metal Ltd.,774,0.10678479006450718
0,0,quick,1,0,0,[4-11),[1-10),,Hongding Photoelectric Technology,5314,0.2994508798319451
0,0,quick,1,0,0,[4-11),[1-10),,Zahavi steel ltd.,788,0.251061582416362
0,0,quick,1,0,0,[4-11),[1-10),,Metalif Inc.,15228,0.17654600917685337
0,0,quick,1,0,0,[4-11),[1-10),,R.Benes Metal Ltd.,774,0.17198961602304216
0,0,quick,1,0,0,[4-11),[1-10),,M.ash presicion mechanics,770,0.1308446743507475
0,0,quick,1,0,0,[4-11),[30-100),,Hongding Photoelectric Technology,5314,0.3854349251715968
0,0,quick,1,0,0,[4-11),[30-100),,Zahavi steel ltd.,788,0.1902289130995229
0,0,quick,1,0,0,[4-11),[30-100),,FGM TEKNİK,15212,0.12937545092439326
0,0,quick,1,0,0,[4-11),[30-100),,Metalif Inc.,15228,0.12910703250388345
0,0,quick,1,0,0,[4-11),[30-100),,P.D.R ELECTRONICS,2184,0.1244930152595773
0,0,quick,1,0,0,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.6393629026679195
0,0,quick,1,0,0,[4-11),>=200,,Metalif Inc.,15228,0.30837401721594776
0,0,quick,1,0,0,[4-11),>=200,,P.D.R ELECTRONICS,2184,0.24259324846191882
0,0,quick,1,0,0,[4-11),>=200,,Shenzhen KG Model Co. Ltd,36004,0.1555822351530871
0,0,quick,1,0,0,[4-11),>=200,,MATIC Kft.,1714,0.11584709397981696
0,0,quick,1,0,0,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.3988122673751433
0,0,quick,1,0,0,[4-11),[100-200),,Zahavi steel ltd.,788,0.2682492217481585
0,0,quick,1,0,0,[4-11),[100-200),,FGM TEKNİK,15212,0.19226728539080587
0,0,quick,1,0,0,[4-11),[100-200),,P.D.R ELECTRONICS,2184,0.12630013926271424
0,0,quick,1,0,0,[4-11),[100-200),,Shenzhen KG Model Co. Ltd,36004,0.11836138409667865
0,0,quick,1,0,0,[1-4),[10-30),,Hongding Photoelectric Technology,5314,0.38150256335990956
0,0,quick,1,0,0,[1-4),[10-30),,Zahavi steel ltd.,788,0.2774367400989534
0,0,quick,1,0,0,[1-4),[10-30),,Shenzhen KG Model Co. Ltd,36004,0.15965279406664815
0,0,quick,1,0,0,[1-4),[10-30),,FGM TEKNİK,15212,0.12627728128317672
0,0,quick,1,0,0,[1-4),[10-30),,P.D.R ELECTRONICS,2184,0.12626087033613495
0,0,quick,1,0,0,[1-4),[1-10),,Zahavi steel ltd.,788,0.40327103225225114
0,0,quick,1,0,0,[1-4),[1-10),,Hongding Photoelectric Technology,5314,0.28144994885826613
0,0,quick,1,0,0,[1-4),[1-10),,Metalif Inc.,15228,0.17237850316670564
0,0,quick,1,0,0,[1-4),[1-10),,"א.ל. כרסומטל זיווד בע""מ",19928,0.16245280872363962
0,0,quick,1,0,0,[1-4),[1-10),,FGM TEKNİK,15212,0.12041395554792168
0,0,quick,1,0,0,[1-4),[30-100),,Hongding Photoelectric Technology,5314,0.3649579454756739
0,0,quick,1,0,0,[1-4),[30-100),,Zahavi steel ltd.,788,0.321383927991956
0,0,quick,1,0,0,[1-4),[30-100),,Chemograf Ltd.,15611,0.1758414299918027
0,0,quick,1,0,0,[1-4),[30-100),,FGM TEKNİK,15212,0.15780391645232375
0,0,quick,1,0,0,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.14242332205629024
0,0,quick,1,0,0,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.6189828993533307
0,0,quick,1,0,0,[1-4),>=200,,Metalif Inc.,15228,0.3022367869942958
0,0,quick,1,0,0,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.2722439063299121
0,0,quick,1,0,0,[1-4),>=200,,Zahavi steel ltd.,788,0.19885188715294289
0,0,quick,1,0,0,[1-4),>=200,,Shenzhen KG Model Co. Ltd,36004,0.1840856688335346
0,0,quick,1,0,0,[1-4),[100-200),,Zahavi steel ltd.,788,0.42496620791111994
0,0,quick,1,0,0,[1-4),[100-200),,Hongding Photoelectric Technology,5314,0.37806178979351207
0,0,quick,1,0,0,[1-4),[100-200),,FGM TEKNİK,15212,0.2308510137309483
0,0,quick,1,0,0,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.1444477780335443
0,0,quick,1,0,0,[1-4),[100-200),,Shenzhen KG Model Co. Ltd,36004,0.1411859122281315
0,0,quick,1,0,0,>=20,[10-30),,Hongding Photoelectric Technology,5314,0.27716464318634715
0,0,quick,1,0,0,>=20,[10-30),,Aloni engineering,4753,0.21250376750375202
0,0,quick,1,0,0,>=20,[10-30),,Shenzhen KG Model Co. Ltd,36004,0.16800859043967079
0,0,quick,1,0,0,>=20,[10-30),,M.ash presicion mechanics,770,0.15382550137396694
0,0,quick,1,0,0,>=20,[10-30),,Zahavi steel ltd.,788,0.1447772142054823
0,0,quick,1,0,0,>=20,[1-10),,Aloni engineering,4753,0.24777940831458622
0,0,quick,1,0,0,>=20,[1-10),,Metalif Inc.,15228,0.2318134300444931
0,0,quick,1,0,0,>=20,[1-10),,Zahavi steel ltd.,788,0.22955811341535548
0,0,quick,1,0,0,>=20,[1-10),,M.ash presicion mechanics,770,0.20730116593218761
0,0,quick,1,0,0,>=20,[1-10),,Hongding Photoelectric Technology,5314,0.19581247820532305
0,0,quick,1,0,0,>=20,[30-100),,Hongding Photoelectric Technology,5314,0.2632191803111449
0,0,quick,1,0,0,>=20,[30-100),,Chemograf Ltd.,15611,0.19100966799155106
0,0,quick,1,0,0,>=20,[30-100),,Aloni engineering,4753,0.17804553095528
0,0,quick,1,0,0,>=20,[30-100),,Zahavi steel ltd.,788,0.17273407029968046
0,0,quick,1,0,0,>=20,[30-100),,Metalif Inc.,15228,0.17263721277049277
0,0,quick,1,0,0,>=20,>=200,,Hongding Photoelectric Technology,5314,0.5024597554572682
0,0,quick,1,0,0,>=20,>=200,,Metalif Inc.,15228,0.38558580404080334
0,0,quick,1,0,0,>=20,>=200,,P.D.R ELECTRONICS,2184,0.2683277083684539
0,0,quick,1,0,0,>=20,>=200,,Shenzhen KG Model Co. Ltd,36004,0.1934258810624805
0,0,quick,1,0,0,>=20,>=200,,Aloni engineering,4753,0.1308846974269646
0,0,quick,1,0,0,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.274247634775858
0,0,quick,1,0,0,>=20,[100-200),,Zahavi steel ltd.,788,0.24575669135604056
0,0,quick,1,0,0,>=20,[100-200),,Aloni engineering,4753,0.16651960196397317
0,0,quick,1,0,0,>=20,[100-200),,FGM TEKNİK,15212,0.15090419805818422
0,0,quick,1,0,0,>=20,[100-200),,Shenzhen KG Model Co. Ltd,36004,0.14874627908769586
0,0,quick,1,0,0,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.2525383390517122
0,0,quick,1,0,0,[11-20),[10-30),,Zahavi steel ltd.,788,0.18787844856393146
0,0,quick,1,0,0,[11-20),[10-30),,P.D.R ELECTRONICS,2184,0.1508921585771845
0,0,quick,1,0,0,[11-20),[10-30),,Aloni engineering,4753,0.10388630341558722
0,0,quick,1,0,0,[11-20),[10-30),,FGM TEKNİK,15212,0.10304492919024316
0,0,quick,1,0,0,[11-20),[1-10),,Zahavi steel ltd.,788,0.28935947514642646
0,0,quick,1,0,0,[11-20),[1-10),,Hongding Photoelectric Technology,5314,0.17664793681991536
0,0,quick,1,0,0,[11-20),[1-10),,"א.ל. כרסומטל זיווד בע""מ",19928,0.15951375630939324
0,0,quick,1,0,0,[11-20),[1-10),,Metalif Inc.,15228,0.1544683980361435
0,0,quick,1,0,0,[11-20),[1-10),,M.ash presicion mechanics,770,0.141251073598824
0,0,quick,1,0,0,[11-20),[30-100),,Hongding Photoelectric Technology,5314,0.2394215316883708
0,0,quick,1,0,0,[11-20),[30-100),,Zahavi steel ltd.,788,0.22199779998283026
0,0,quick,1,0,0,[11-20),[30-100),,P.D.R ELECTRONICS,2184,0.16959561218774385
0,0,quick,1,0,0,[11-20),[30-100),,Chemograf Ltd.,15611,0.16038080898474275
0,0,quick,1,0,0,[11-20),[30-100),,FGM TEKNİK,15212,0.12963189478073867
0,0,quick,1,0,0,[11-20),>=200,,Hongding Photoelectric Technology,5314,0.47085530695047045
0,0,quick,1,0,0,[11-20),>=200,,P.D.R ELECTRONICS,2184,0.3150840523448712
0,0,quick,1,0,0,[11-20),>=200,,Metalif Inc.,15228,0.27532285992534805
0,0,quick,1,0,0,[11-20),>=200,,MATIC Kft.,1714,0.1442246956946505
0,0,quick,1,0,0,[11-20),>=200,,Zahavi steel ltd.,788,0.13009394635811017
0,0,quick,1,0,0,[11-20),[100-200),,Zahavi steel ltd.,788,0.30809042602733866
0,0,quick,1,0,0,[11-20),[100-200),,Hongding Photoelectric Technology,5314,0.2497909446118672
0,0,quick,1,0,0,[11-20),[100-200),,FGM TEKNİK,15212,0.1926208106101242
0,0,quick,1,0,0,[11-20),[100-200),,P.D.R ELECTRONICS,2184,0.17192887122710923
0,0,quick,1,0,0,[11-20),[100-200),,Aloni engineering,4753,0.07904684524184036
0,0,quick,1,0,1,[4-11),[10-30),,Zahavi steel ltd.,788,0.32013263532122116
0,0,quick,1,0,1,[4-11),[10-30),,Hongding Photoelectric Technology,5314,0.2694043519552864
0,0,quick,1,0,1,[4-11),[10-30),,Aloni engineering,4753,0.22480676731408925
0,0,quick,1,0,1,[4-11),[10-30),,P.D.R ELECTRONICS,2184,0.18599583619452678
0,0,quick,1,0,1,[4-11),[10-30),,Shenzhen KG Model Co. Ltd,36004,0.18144870837674604
0,0,quick,1,0,1,[4-11),[1-10),,Zahavi steel ltd.,788,0.4531864016913526
0,0,quick,1,0,1,[4-11),[1-10),,Aloni engineering,4753,0.2614466691580435
0,0,quick,1,0,1,[4-11),[1-10),,Metalif Inc.,15228,0.23041585524017105
0,0,quick,1,0,1,[4-11),[1-10),,M.ash presicion mechanics,770,0.20158145567605948
0,0,quick,1,0,1,[4-11),[1-10),,Hongding Photoelectric Technology,5314,0.18973207862800737
0,0,quick,1,0,1,[4-11),[30-100),,Zahavi steel ltd.,788,0.36740412434025743
0,0,quick,1,0,1,[4-11),[30-100),,Hongding Photoelectric Technology,5314,0.25571121743064873
0,0,quick,1,0,1,[4-11),[30-100),,P.D.R ELECTRONICS,2184,0.207984675569558
0,0,quick,1,0,1,[4-11),[30-100),,Aloni engineering,4753,0.18883192636549492
0,0,quick,1,0,1,[4-11),[30-100),,Metalif Inc.,15228,0.1715167472225696
0,0,quick,1,0,1,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.49269105223391174
0,0,quick,1,0,1,[4-11),>=200,,Metalif Inc.,15228,0.38372424645431114
0,0,quick,1,0,1,[4-11),>=200,,P.D.R ELECTRONICS,2184,0.3716658099716889
0,0,quick,1,0,1,[4-11),>=200,,Zahavi steel ltd.,788,0.23335984330536402
0,0,quick,1,0,1,[4-11),>=200,,Shenzhen KG Model Co. Ltd,36004,0.20839001344269847
0,0,quick,1,0,1,[4-11),[100-200),,Zahavi steel ltd.,788,0.4754274477635168
0,0,quick,1,0,1,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.2665389003006002
0,0,quick,1,0,1,[4-11),[100-200),,P.D.R ELECTRONICS,2184,0.21071206719272015
0,0,quick,1,0,1,[4-11),[100-200),,Aloni engineering,4753,0.17675789019060323
0,0,quick,1,0,1,[4-11),[100-200),,Shenzhen KG Model Co. Ltd,36004,0.1609435586981373
0,0,quick,1,0,1,[1-4),[10-30),,Zahavi steel ltd.,788,0.48698844433900684
0,0,quick,1,0,1,[1-4),[10-30),,Hongding Photoelectric Technology,5314,0.25255845304588664
0,0,quick,1,0,1,[1-4),[10-30),,Shenzhen KG Model Co. Ltd,36004,0.2134928873264188
0,0,quick,1,0,1,[1-4),[10-30),,P.D.R ELECTRONICS,2184,0.21065288093909218
0,0,quick,1,0,1,[1-4),[10-30),,Aloni engineering,4753,0.2084263827541498
0,0,quick,1,0,1,[1-4),[1-10),,Zahavi steel ltd.,788,0.6255797303141282
0,0,quick,1,0,1,[1-4),[1-10),,Aloni engineering,4753,0.2432342351109569
0,0,quick,1,0,1,[1-4),[1-10),,Metalif Inc.,15228,0.22532467289659017
0,0,quick,1,0,1,[1-4),[1-10),,"א.ל. כרסומטל זיווד בע""מ",19928,0.2218672823257992
0,0,quick,1,0,1,[1-4),[1-10),,Hongding Photoelectric Technology,5314,0.1766634349655699
0,0,quick,1,0,1,[1-4),[30-100),,Zahavi steel ltd.,788,0.5393521833651032
0,0,quick,1,0,1,[1-4),[30-100),,Hongding Photoelectric Technology,5314,0.23944093562810229
0,0,quick,1,0,1,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.23471619429008142
0,0,quick,1,0,1,[1-4),[30-100),,Aloni engineering,4753,0.17448281709235733
0,0,quick,1,0,1,[1-4),[30-100),,Metalif Inc.,15228,0.16744382001711128
0,0,quick,1,0,1,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.47088185507769126
0,0,quick,1,0,1,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.408582004007657
0,0,quick,1,0,1,[1-4),>=200,,Zahavi steel ltd.,788,0.38028669654530706
0,0,quick,1,0,1,[1-4),>=200,,Metalif Inc.,15228,0.3769046239103711
0,0,quick,1,0,1,[1-4),>=200,,Shenzhen KG Model Co. Ltd,36004,0.24377511762022105
0,0,quick,1,0,1,[1-4),[100-200),,Zahavi steel ltd.,788,0.6462817588253642
0,0,quick,1,0,1,[1-4),[100-200),,Hongding Photoelectric Technology,5314,0.24981091291670868
0,0,quick,1,0,1,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.23768892784121803
0,0,quick,1,0,1,[1-4),[100-200),,Shenzhen KG Model Co. Ltd,36004,0.19020796472561716
0,0,quick,1,0,1,[1-4),[100-200),,Aloni engineering,4753,0.16314174685539987
0,0,quick,1,0,1,>=20,[10-30),,Aloni engineering,4753,0.44506157311967015
0,0,quick,1,0,1,>=20,[10-30),,Zahavi steel ltd.,788,0.29504380223659826
0,0,quick,1,0,1,>=20,[10-30),,M.ash presicion mechanics,770,0.23364632623904322
0,0,quick,1,0,1,>=20,[10-30),,Shenzhen KG Model Co. Ltd,36004,0.2239156966483811
0,0,quick,1,0,1,>=20,[10-30),,P.D.R ELECTRONICS,2184,0.20737020769268633
0,0,quick,1,0,1,>=20,[1-10),,Aloni engineering,4753,0.4946910969777764
0,0,quick,1,0,1,>=20,[1-10),,Zahavi steel ltd.,788,0.42417591073001054
0,0,quick,1,0,1,>=20,[1-10),,M.ash presicion mechanics,770,0.3048730122728487
0,0,quick,1,0,1,>=20,[1-10),,Metalif Inc.,15228,0.296475491039927
0,0,quick,1,0,1,>=20,[1-10),,Shenzhen KG Model Co. Ltd,36004,0.14536276828130448
0,0,quick,1,0,1,>=20,[30-100),,Aloni engineering,4753,0.3916477222013944
0,0,quick,1,0,1,>=20,[30-100),,Zahavi steel ltd.,788,0.34046585498675025
0,0,quick,1,0,1,>=20,[30-100),,M.ash presicion mechanics,770,0.24930162030140246
0,0,quick,1,0,1,>=20,[30-100),,P.D.R ELECTRONICS,2184,0.231168353135841
0,0,quick,1,0,1,>=20,[30-100),,Metalif Inc.,15228,0.22564118072802605
0,0,quick,1,0,1,>=20,>=200,,Metalif Inc.,15228,0.4670617881496727
0,0,quick,1,0,1,>=20,>=200,,P.D.R ELECTRONICS,2184,0.40379276693753724
0,0,quick,1,0,1,>=20,>=200,,Hongding Photoelectric Technology,5314,0.35617636685515364
0,0,quick,1,0,1,>=20,>=200,,Aloni engineering,4753,0.3091908870798894
0,0,quick,1,0,1,>=20,>=200,,Shenzhen KG Model Co. Ltd,36004,0.2551966267644946
0,0,quick,1,0,1,>=20,[100-200),,Zahavi steel ltd.,788,0.446154869758112
0,0,quick,1,0,1,>=20,[100-200),,Aloni engineering,4753,0.3725616692783764
0,0,quick,1,0,1,>=20,[100-200),,P.D.R ELECTRONICS,2184,0.2341098984154252
0,0,quick,1,0,1,>=20,[100-200),,Shenzhen KG Model Co. Ltd,36004,0.1997827510163349
0,0,quick,1,0,1,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.1715025967547901
0,0,quick,1,0,1,[11-20),[10-30),,Zahavi steel ltd.,788,0.3638481306997945
0,0,quick,1,0,1,[11-20),[10-30),,Aloni engineering,4753,0.25625677267264485
0,0,quick,1,0,1,[11-20),[10-30),,P.D.R ELECTRONICS,2184,0.24709175526079005
0,0,quick,1,0,1,[11-20),[10-30),,M.ash presicion mechanics,770,0.16090603574398527
0,0,quick,1,0,1,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.15617633194671987
0,0,quick,1,0,1,[11-20),[1-10),,Zahavi steel ltd.,788,0.5016642729198296
0,0,quick,1,0,1,[11-20),[1-10),,Aloni engineering,4753,0.29606483798103667
0,0,quick,1,0,1,[11-20),[1-10),,"א.ל. כרסומטל זיווד בע""מ",19928,0.21813327218597972
0,0,quick,1,0,1,[11-20),[1-10),,M.ash presicion mechanics,770,0.21621421355627882
0,0,quick,1,0,1,[11-20),[1-10),,Metalif Inc.,15228,0.2032645422358073
0,0,quick,1,0,1,[11-20),[30-100),,Zahavi steel ltd.,788,0.4136472953102401
0,0,quick,1,0,1,[11-20),[30-100),,P.D.R ELECTRONICS,2184,0.2738733319815359
0,0,quick,1,0,1,[11-20),[30-100),,Aloni engineering,4753,0.21665572469002758
0,0,quick,1,0,1,[11-20),[30-100),,M.ash presicion mechanics,770,0.17278632014952794
0,0,quick,1,0,1,[11-20),[30-100),,Metalif Inc.,15228,0.14995353137909298
0,0,quick,1,0,1,[11-20),>=200,,P.D.R ELECTRONICS,2184,0.459335139177719
0,0,quick,1,0,1,[11-20),>=200,,Metalif Inc.,15228,0.34664482872850605
0,0,quick,1,0,1,[11-20),>=200,,Hongding Photoelectric Technology,5314,0.3277125872142425
0,0,quick,1,0,1,[11-20),>=200,,Zahavi steel ltd.,788,0.2699306778302073
0,0,quick,1,0,1,[11-20),>=200,,Aloni engineering,4753,0.16127443730588137
0,0,quick,1,0,1,[11-20),[100-200),,Zahavi steel ltd.,788,0.5240045596319053
0,0,quick,1,0,1,[11-20),[100-200),,P.D.R ELECTRONICS,2184,0.27716238739536186
0,0,quick,1,0,1,[11-20),[100-200),,Aloni engineering,4753,0.2032483856101328
0,0,quick,1,0,1,[11-20),[100-200),,Hongding Photoelectric Technology,5314,0.15426091638034398
0,0,quick,1,0,1,[11-20),[100-200),,FGM TEKNİK,15212,0.11434163866852792
0,0,quick,1,1,0,[4-11),[10-30),,Hongding Photoelectric Technology,5314,0.3882322331108144
0,0,quick,1,1,0,[4-11),[10-30),,Zahavi steel ltd.,788,0.24350798668216644
0,0,quick,1,1,0,[4-11),[10-30),,Metalif Inc.,15228,0.2033909101823674
0,0,quick,1,1,0,[4-11),[10-30),,P.D.R ELECTRONICS,2184,0.14497092694677194
0,0,quick,1,1,0,[4-11),[10-30),,R.Benes Metal Ltd.,774,0.1390491274062597
0,0,quick,1,1,0,[4-11),[1-10),,Zahavi steel ltd.,788,0.3616558815754001
0,0,quick,1,1,0,[4-11),[1-10),,Metalif Inc.,15228,0.3458094505620667
0,0,quick,1,1,0,[4-11),[1-10),,Hongding Photoelectric Technology,5314,0.28723433987613506
0,0,quick,1,1,0,[4-11),[1-10),,R.Benes Metal Ltd.,774,0.2191221011536179
0,0,quick,1,1,0,[4-11),[1-10),,"א.ל. כרסומטל זיווד בע""מ",19928,0.12189920758371466
0,0,quick,1,1,0,[4-11),[30-100),,Hongding Photoelectric Technology,5314,0.3715711000380238
0,0,quick,1,1,0,[4-11),[30-100),,Zahavi steel ltd.,788,0.28419456591738285
0,0,quick,1,1,0,[4-11),[30-100),,Metalif Inc.,15228,0.2676728290308471
0,0,quick,1,1,0,[4-11),[30-100),,P.D.R ELECTRONICS,2184,0.16308139352874013
0,0,quick,1,1,0,[4-11),[30-100),,4MODEL,44404,0.14396277554137743
0,0,quick,1,1,0,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.625664029217559
